"Subject ID" "Activity Desciption" "Mean of Feature Measurements"
22 "Sitting" -0.604365054174684
22 "Sitting" -0.605511955175949
22 "Sitting" -0.599859936577215
22 "Sitting" -0.586614536772152
22 "Sitting" -0.598662519758861
22 "Sitting" -0.609214681821013
22 "Sitting" -0.621032367911392
22 "Sitting" -0.634339106101266
22 "Sitting" -0.627590215386076
22 "Sitting" -0.597346758869367
22 "Sitting" -0.622813699716456
22 "Sitting" -0.619566700632911
22 "Sitting" -0.644606048431646
22 "Sitting" -0.645618017292405
22 "Sitting" -0.635985622793671
22 "Sitting" -0.59547110613924
22 "Sitting" -0.605847126758228
22 "Sitting" -0.609373897865823
22 "Sitting" -0.624407991044304
22 "Sitting" -0.634908724849367
22 "Laying" -0.564422304253165
22 "Laying" -0.626980593792405
22 "Laying" -0.635054896078481
22 "Laying" -0.60339608171519
22 "Laying" -0.612073964416456
22 "Laying" -0.618098585991139
22 "Laying" -0.609964251639241
22 "Laying" -0.59140997176962
22 "Laying" -0.589854061925316
22 "Laying" -0.594226946412658
22 "Laying" -0.580081769160759
22 "Laying" -0.575924573337975
22 "Laying" -0.585938698546835
22 "Laying" -0.566203818100506
22 "Laying" -0.579476825858228
22 "Laying" -0.562108525658228
22 "Laying" -0.630757527936709
22 "Laying" -0.656555691017721
22 "Laying" -0.613888790851899
22 "Laying" -0.633498776842279
22 "Laying" -0.615797693643038
22 "Laying" -0.621398661974684
22 "Laying" -0.617061447059494
22 "Laying" -0.591258506086076
22 "Laying" -0.582616998891139
22 "Laying" -0.590500779367089
22 "Laying" -0.643688372092405
22 "Laying" -0.611842201741772
22 "Laying" -0.569899405296203
22 "Laying" -0.5929828989
22 "Laying" -0.611034028675949
22 "Laying" -0.601380598546835
22 "Laying" -0.603963294218987
22 "Laying" -0.604238858073418
22 "Laying" -0.61229580983038
22 "Laying" -0.595673089956962
22 "Laying" -0.599609273417722
22 "Walking" -0.0984588306164557
22 "Walking" -0.0779247772049747
22 "Walking" -0.148890837874937
22 "Walking" -0.135196784543038
22 "Walking" -0.118891095653165
22 "Walking" -0.146873009324051
22 "Walking" -0.169476974303797
22 "Walking" -0.145299004794937
22 "Walking" -0.165098409898734
22 "Walking" -0.132223703025316
22 "Walking" -0.122088917186076
22 "Walking" -0.170000801360759
22 "Walking" -0.0804705018139241
22 "Walking" -0.0846142573974684
22 "Walking" -0.104599756259494
22 "Walking" -0.0759022983898734
22 "Walking" -0.0939505641405063
22 "Walking" -0.141751728625316
22 "Walking" -0.153858076092405
22 "Walking" -0.104266318358228
22 "Walking" -0.0911753591087342
22 "Walking" -0.127769863155443
22 "Walking" -0.146413886522785
22 "Walking_Downstairs" -0.146958834575949
22 "Walking_Downstairs" -0.101774295025316
22 "Walking_Downstairs" -0.129074514173418
22 "Walking_Downstairs" -0.150235119755696
22 "Walking_Downstairs" -0.104454360465823
22 "Walking_Downstairs" -0.148632472794937
22 "Walking_Downstairs" -0.134916690993671
22 "Walking_Downstairs" -0.135428080143038
22 "Walking_Downstairs" -0.12333391574557
22 "Walking_Downstairs" -0.124227660492405
22 "Walking_Downstairs" -0.0894981524810127
22 "Walking_Downstairs" -0.108678651714304
22 "Walking_Upstairs" -0.194938201570886
22 "Walking_Upstairs" -0.157328164603797
22 "Walking_Upstairs" -0.164262422101266
22 "Walking_Upstairs" -0.213397602270886
22 "Walking_Upstairs" -0.202035508208608
22 "Walking_Upstairs" -0.186867708196203
22 "Walking_Upstairs" -0.193222517006329
22 "Walking_Upstairs" -0.158740915372405
22 "Walking_Upstairs" -0.168894744868354
22 "Walking_Upstairs" -0.213712314129114
22 "Walking_Upstairs" -0.251594482122785
22 "Walking_Upstairs" -0.228561321638481
22 "Walking_Upstairs" -0.212828383592405
22 "Walking_Upstairs" -0.203577533782278
22 "Walking_Downstairs" -0.123178952326582
22 "Walking_Downstairs" -0.166248347831646
22 "Walking_Downstairs" -0.15330393464557
22 "Walking_Downstairs" -0.153749263113924
22 "Walking_Downstairs" -0.129469440594937
22 "Walking_Downstairs" -0.105580479494937
22 "Walking_Upstairs" -0.172217582463291
22 "Walking_Upstairs" -0.127714039453924
22 "Walking_Upstairs" -0.163618947706329
22 "Walking_Upstairs" -0.160848406411392
22 "Walking_Upstairs" -0.135019753893038
22 "Walking_Upstairs" -0.11359130326962
22 "Walking_Upstairs" -0.165119747531646
22 "Standing" -0.534297630350633
22 "Standing" -0.585463720664557
22 "Standing" -0.627628809631646
22 "Standing" -0.544524610898734
22 "Standing" -0.533491047455696
22 "Standing" -0.530328649555696
22 "Standing" -0.639259685588608
22 "Standing" -0.631484118592405
22 "Standing" -0.629099065664557
22 "Standing" -0.601392231772152
22 "Standing" -0.586525142756962
22 "Standing" -0.638067306998734
22 "Standing" -0.658486432773418
22 "Standing" -0.644092559117722
22 "Standing" -0.637941731553165
22 "Standing" -0.609186290043038
22 "Standing" -0.622206967453165
22 "Standing" -0.624448315070886
22 "Standing" -0.61387300261519
22 "Standing" -0.630042948489873
22 "Standing" -0.639394317535443
22 "Standing" -0.637638662282279
22 "Standing" -0.627438849707975
22 "Standing" -0.628817521759494
22 "Standing" -0.602641802059494
22 "Standing" -0.622299360599873
22 "Standing" -0.631415666012658
22 "Standing" -0.641623146556962
22 "Standing" -0.63471041575443
22 "Standing" -0.669423120553165
22 "Standing" -0.652887052810127
22 "Standing" -0.629684850220253
22 "Standing" -0.620131562635443
22 "Sitting" -0.440875578943418
22 "Sitting" -0.594559272917721
22 "Sitting" -0.6147186574
22 "Sitting" -0.591157717738734
22 "Sitting" -0.628577193050633
22 "Sitting" -0.57163579628481
22 "Sitting" -0.575967055467089
22 "Sitting" -0.60752095438481
22 "Sitting" -0.59170091004481
22 "Sitting" -0.578575285902532
22 "Sitting" -0.612431547532911
22 "Sitting" -0.616165369070886
22 "Sitting" -0.600315158670886
22 "Sitting" -0.631619511234177
22 "Sitting" -0.548124484759494
22 "Sitting" -0.605156800989873
22 "Sitting" -0.61835988446076
22 "Sitting" -0.604771862946835
22 "Sitting" -0.605943762621519
22 "Sitting" -0.608884279949367
22 "Sitting" -0.63300233864038
22 "Sitting" -0.635126494662025
22 "Sitting" -0.617628424177215
22 "Sitting" -0.594400435381013
22 "Sitting" -0.616150634001266
22 "Sitting" -0.634536003692405
22 "Sitting" -0.629105834840506
22 "Sitting" -0.642131060572152
22 "Sitting" -0.650776151682279
22 "Sitting" -0.595555453940506
22 "Laying" -0.428482688697468
22 "Laying" -0.625920183612405
22 "Laying" -0.598896617443038
22 "Laying" -0.555969245021519
22 "Laying" -0.553637062570886
22 "Laying" -0.635829738388608
22 "Laying" -0.630479543446202
22 "Laying" -0.664183139707721
22 "Laying" -0.616178684713924
22 "Laying" -0.606134720268595
22 "Laying" -0.588906057502532
22 "Laying" -0.586884769224051
22 "Laying" -0.618157278056962
22 "Laying" -0.619680508672152
22 "Laying" -0.622220463222785
22 "Laying" -0.603020414278481
22 "Laying" -0.505218401672152
22 "Laying" -0.50399086213038
22 "Laying" -0.561153939101266
22 "Laying" -0.604524906064557
22 "Laying" -0.461163614063291
22 "Laying" -0.510490520763544
22 "Laying" -0.626231165262025
22 "Laying" -0.650405856253165
22 "Laying" -0.612562296863291
22 "Laying" -0.61411327964557
22 "Laying" -0.637181377340506
22 "Laying" -0.611333236132532
22 "Laying" -0.618989623193671
22 "Laying" -0.621318619956329
22 "Laying" -0.609771731314937
22 "Laying" -0.59241254403038
22 "Laying" -0.605930633939241
22 "Laying" -0.621019475859494
22 "Laying" -0.630775700634177
22 "Walking" -0.133432550025316
22 "Walking" -0.123093046444304
22 "Walking" -0.124781026701266
22 "Walking" -0.0814040453620253
22 "Walking" -0.104608216398734
22 "Walking" -0.105952274302532
22 "Walking" -0.104880273932911
22 "Walking" -0.119220872040506
22 "Walking" -0.1220283861
22 "Walking" -0.131584497994937
22 "Walking" -0.108259687353165
22 "Walking" -0.122071819944304
22 "Walking" -0.141487480617367
22 "Walking" -0.0961669075316456
22 "Walking" -0.141685613292405
22 "Walking" -0.139957875484684
22 "Walking" -0.0795278173278481
22 "Walking" -0.115698637270886
22 "Walking" -0.161692501188608
22 "Walking" -0.158476659491139
22 "Walking" -0.122484495865823
22 "Walking" -0.108530994891139
22 "Walking" -0.105570878373418
22 "Walking_Downstairs" -0.112500214589873
22 "Walking_Downstairs" -0.126929048563291
22 "Walking_Downstairs" -0.125766175981013
22 "Walking_Downstairs" -0.125043399981013
22 "Walking_Downstairs" -0.123046270116456
22 "Walking_Downstairs" -0.122471564692278
22 "Walking_Downstairs" -0.0989100745486076
22 "Walking_Downstairs" -0.115445326745203
22 "Walking_Downstairs" -0.107675954274684
22 "Walking_Downstairs" -0.110474565064684
22 "Walking_Downstairs" -0.127519185474684
22 "Walking_Downstairs" -0.146755555611392
22 "Walking_Downstairs" -0.164768308681013
22 "Walking_Downstairs" -0.163222764025316
22 "Walking_Downstairs" -0.163471381151899
22 "Walking_Downstairs" -0.159492170981013
22 "Walking_Downstairs" -0.165437022256962
22 "Walking_Downstairs" -0.146356403931646
22 "Walking_Upstairs" -0.158107342381013
22 "Walking_Upstairs" -0.134804628144304
22 "Walking_Upstairs" -0.119504287681013
22 "Walking_Upstairs" -0.133093537681013
22 "Walking_Upstairs" -0.172212336009241
22 "Walking_Upstairs" -0.125926274068987
22 "Walking_Upstairs" -0.0801697301227848
22 "Walking_Upstairs" -0.203118608332911
22 "Walking_Upstairs" -0.139216801440633
22 "Walking_Upstairs" -0.112461166744304
22 "Walking_Upstairs" -0.15818891309
22 "Walking_Upstairs" -0.191100429168354
22 "Walking_Upstairs" -0.148411541803797
22 "Walking_Upstairs" -0.145843657617722
22 "Walking_Upstairs" -0.226959687834177
22 "Walking_Upstairs" -0.181577510522025
22 "Walking_Upstairs" -0.184524375374684
22 "Walking_Upstairs" -0.155785738420253
22 "Walking_Upstairs" -0.16566789756962
22 "Walking_Upstairs" -0.188040680886076
22 "Walking_Upstairs" -0.169602516110127
23 "Standing" -0.617337681603797
23 "Standing" -0.596071225241772
23 "Standing" -0.609145773698734
23 "Standing" -0.631791466818987
23 "Standing" -0.593998060164557
23 "Standing" -0.625381650886076
23 "Standing" -0.629367166334177
23 "Standing" -0.599923802555696
23 "Standing" -0.600649792117848
23 "Standing" -0.592188202698734
23 "Standing" -0.587530712144684
23 "Standing" -0.595339995044304
23 "Standing" -0.592492377949747
23 "Standing" -0.584021982170886
23 "Standing" -0.590019557513924
23 "Standing" -0.605303708394937
23 "Standing" -0.590531178375949
23 "Standing" -0.649523179221519
23 "Standing" -0.624185789654684
23 "Standing" -0.640236487759747
23 "Standing" -0.637960167988734
23 "Standing" -0.616752102443038
23 "Standing" -0.600390075393671
23 "Standing" -0.630601747343165
23 "Standing" -0.607598724202532
23 "Standing" -0.605009709440911
23 "Standing" -0.594395326429114
23 "Standing" -0.587105135139241
23 "Standing" -0.613984193337975
23 "Standing" -0.603638021625316
23 "Standing" -0.628001398589873
23 "Standing" -0.628519853373418
23 "Standing" -0.625901116792405
23 "Sitting" -0.578851707050633
23 "Sitting" -0.597856214783797
23 "Sitting" -0.539308361772152
23 "Sitting" -0.546613175798734
23 "Sitting" -0.584362221732911
23 "Sitting" -0.572655751573418
23 "Sitting" -0.55949252025443
23 "Sitting" -0.554020980021013
23 "Sitting" -0.550445039027468
23 "Sitting" -0.570532652506329
23 "Sitting" -0.573153653121519
23 "Sitting" -0.568511244897468
23 "Sitting" -0.562218670888608
23 "Sitting" -0.569284711010127
23 "Sitting" -0.554701780186076
23 "Sitting" -0.557519835058354
23 "Sitting" -0.561600070665823
23 "Sitting" -0.570705428882278
23 "Sitting" -0.601307195726582
23 "Sitting" -0.605541943188608
23 "Sitting" -0.598490342674683
23 "Sitting" -0.600051898422785
23 "Sitting" -0.589543179665823
23 "Sitting" -0.592294609382785
23 "Sitting" -0.599026964344304
23 "Sitting" -0.584902356409278
23 "Sitting" -0.618410771920253
23 "Sitting" -0.623090262763291
23 "Sitting" -0.608982062448101
23 "Sitting" -0.604442368316456
23 "Sitting" -0.62545331744557
23 "Sitting" -0.600547308828633
23 "Sitting" -0.602507646525316
23 "Sitting" -0.594486230858228
23 "Sitting" -0.594304984708861
23 "Sitting" -0.600457140558228
23 "Sitting" -0.582040427741772
23 "Sitting" -0.597676967303797
23 "Laying" -0.559947360822785
23 "Laying" -0.597617736524051
23 "Laying" -0.602006951854177
23 "Laying" -0.586311484036709
23 "Laying" -0.571633431656962
23 "Laying" -0.57451202953038
23 "Laying" -0.59573960896962
23 "Laying" -0.579689630762025
23 "Laying" -0.562997363491139
23 "Laying" -0.555927272557468
23 "Laying" -0.553847727081013
23 "Laying" -0.552308027461013
23 "Laying" -0.596928284043038
23 "Laying" -0.612675010068354
23 "Laying" -0.599282377367089
23 "Laying" -0.579810231912658
23 "Laying" -0.60582745821519
23 "Laying" -0.582839070962025
23 "Laying" -0.597459268513924
23 "Laying" -0.599978669860886
23 "Laying" -0.599876764531646
23 "Laying" -0.614782790927848
23 "Laying" -0.607546148982405
23 "Laying" -0.604256005734177
23 "Laying" -0.606640580263291
23 "Laying" -0.601761233807595
23 "Laying" -0.609680978244304
23 "Laying" -0.610113566683544
23 "Laying" -0.606699353572152
23 "Laying" -0.608535183282279
23 "Laying" -0.600447703
23 "Laying" -0.60737531961
23 "Laying" -0.617202335203797
23 "Walking" -0.149031279118987
23 "Walking" -0.140957139388608
23 "Walking" -0.0972017143886076
23 "Walking" -0.051420714478481
23 "Walking" -0.00591057624810127
23 "Walking" -0.058657722176962
23 "Walking" -0.102630267045949
23 "Walking" -0.116859438646835
23 "Walking" -0.130008146398734
23 "Walking" -0.126883831940506
23 "Walking" -0.14052504684557
23 "Walking" -0.14660192730343
23 "Walking" -0.114279441144304
23 "Walking" -0.0542236418949367
23 "Walking" -0.0647720130797468
23 "Walking" -0.12347373956962
23 "Walking" -0.060792980264557
23 "Walking" -0.0832073135974684
23 "Walking" -0.0833795009
23 "Walking" -0.0413729351316456
23 "Walking" -0.0395489487835443
23 "Walking" -0.128228646429114
23 "Walking" -0.109183381294937
23 "Walking" -0.0498329246962025
23 "Walking" -0.0138137895607595
23 "Walking" 0.047002041164557
23 "Walking" 0.0320783701189873
23 "Walking" -0.0322928304708861
23 "Walking" -0.0633044567075949
23 "Walking" -0.00204707036962025
23 "Walking_Downstairs" 0.171187358413924
23 "Walking_Downstairs" 0.0378973164936709
23 "Walking_Downstairs" -0.0906888060177215
23 "Walking_Downstairs" -0.0911067502050633
23 "Walking_Downstairs" -0.109365061782278
23 "Walking_Downstairs" -0.156594735859494
23 "Walking_Downstairs" -0.119995878189873
23 "Walking_Downstairs" 0.0185580833151899
23 "Walking_Downstairs" 0.109179230974684
23 "Walking_Upstairs" -0.246623534531646
23 "Walking_Upstairs" -0.250615332050633
23 "Walking_Upstairs" -0.227053888416456
23 "Walking_Upstairs" -0.255937231731646
23 "Walking_Upstairs" -0.222265905736709
23 "Walking_Upstairs" -0.189687211450633
23 "Walking_Upstairs" -0.230948686759114
23 "Walking_Upstairs" -0.29776766986962
23 "Walking_Upstairs" -0.288548759751899
23 "Walking_Downstairs" -0.0194778248898734
23 "Walking_Downstairs" -0.0413479958481013
23 "Walking_Downstairs" -0.0896808003303797
23 "Walking_Downstairs" -0.110230459688608
23 "Walking_Downstairs" 0.00856923991367088
23 "Walking_Downstairs" 0.0173209668772152
23 "Walking_Downstairs" -0.0228350867468354
23 "Walking_Downstairs" -0.0496672927670886
23 "Walking_Downstairs" -0.0480457321367089
23 "Walking_Upstairs" -0.261395320283544
23 "Walking_Upstairs" -0.292974178443038
23 "Walking_Upstairs" -0.279754906144304
23 "Walking_Upstairs" -0.273030309378481
23 "Walking_Upstairs" -0.230609638004557
23 "Walking_Upstairs" -0.199540554525316
23 "Walking_Upstairs" -0.241641153208861
23 "Walking_Upstairs" -0.233901771275063
23 "Walking_Downstairs" 0.0167520555151899
23 "Walking_Downstairs" -0.0935217187216456
23 "Walking_Downstairs" -0.0373181628379747
23 "Walking_Downstairs" -0.00102965791265823
23 "Walking_Downstairs" -0.0545944367303797
23 "Walking_Downstairs" -0.0591911128708861
23 "Walking_Downstairs" 0.102516653581013
23 "Walking_Downstairs" 0.0398159313797468
23 "Walking_Downstairs" 0.0128216549797468
23 "Walking_Upstairs" -0.216461036898734
23 "Walking_Upstairs" -0.222527654458228
23 "Walking_Upstairs" -0.242011371018987
23 "Walking_Upstairs" -0.247783396050633
23 "Walking_Upstairs" -0.236058918968354
23 "Walking_Upstairs" -0.226156115250633
23 "Walking_Upstairs" -0.270532027603797
23 "Walking_Upstairs" -0.27785097656962
23 "Standing" -0.552008979103797
23 "Standing" -0.629455671544304
23 "Standing" -0.621215924731013
23 "Standing" -0.623181652327848
23 "Standing" -0.614282755744304
23 "Standing" -0.597398613573418
23 "Standing" -0.602176569008481
23 "Standing" -0.608589136189873
23 "Standing" -0.643749654713924
23 "Standing" -0.653393801981013
23 "Standing" -0.600214296691139
23 "Standing" -0.598442847858228
23 "Standing" -0.604721135198734
23 "Standing" -0.613699454203418
23 "Standing" -0.64007163313962
23 "Standing" -0.634537233443038
23 "Standing" -0.610819076412658
23 "Standing" -0.611451405367089
23 "Standing" -0.612222483291139
23 "Standing" -0.627622193126582
23 "Standing" -0.623168899286076
23 "Standing" -0.621297948594937
23 "Standing" -0.613599830901266
23 "Standing" -0.627032685582279
23 "Standing" -0.644501098811392
23 "Standing" -0.661192154005063
23 "Standing" -0.632459865794937
23 "Standing" -0.617842924896203
23 "Standing" -0.654113601922785
23 "Standing" -0.667706223
23 "Standing" -0.662645000072152
23 "Standing" -0.652873183316456
23 "Standing" -0.642517918659494
23 "Standing" -0.638125984939241
23 "Standing" -0.636440603432911
23 "Sitting" -0.556257423292405
23 "Sitting" -0.602823351531646
23 "Sitting" -0.601609093810127
23 "Sitting" -0.607065643962025
23 "Sitting" -0.612206314950127
23 "Sitting" -0.578864033935443
23 "Sitting" -0.576974711755696
23 "Sitting" -0.580006870034177
23 "Sitting" -0.579150212641772
23 "Sitting" -0.584164355456962
23 "Sitting" -0.592376866978481
23 "Sitting" -0.615586215868354
23 "Sitting" -0.610694624606329
23 "Sitting" -0.595100355467089
23 "Sitting" -0.566188208113924
23 "Sitting" -0.609697252620253
23 "Sitting" -0.630865379712279
23 "Sitting" -0.649162349860506
23 "Sitting" -0.617615317350633
23 "Sitting" -0.610796245806203
23 "Sitting" -0.60409939744557
23 "Sitting" -0.664266061060759
23 "Sitting" -0.631751432817722
23 "Sitting" -0.631097655493671
23 "Sitting" -0.574885072291139
23 "Sitting" -0.560049359677215
23 "Sitting" -0.527150052497468
23 "Sitting" -0.605622745202532
23 "Sitting" -0.620803917079747
23 "Sitting" -0.625636132431646
23 "Laying" -0.554229216988608
23 "Laying" -0.612450936964557
23 "Laying" -0.590114460941772
23 "Laying" -0.588603963901266
23 "Laying" -0.589590346632911
23 "Laying" -0.608383488322785
23 "Laying" -0.597329127082278
23 "Laying" -0.592803114983544
23 "Laying" -0.5919945844
23 "Laying" -0.57191930643038
23 "Laying" -0.59781942976076
23 "Laying" -0.599952944375949
23 "Laying" -0.595723057381013
23 "Laying" -0.612847023734177
23 "Laying" -0.620869761987342
23 "Laying" -0.615331703777215
23 "Laying" -0.607764344093544
23 "Laying" -0.605601984770886
23 "Laying" -0.60318275153038
23 "Laying" -0.605386849556962
23 "Laying" -0.634249441274684
23 "Laying" -0.620941778796202
23 "Laying" -0.624323409102532
23 "Laying" -0.536751837556962
23 "Laying" -0.615881221011392
23 "Laying" -0.611229310343038
23 "Laying" -0.616220305429114
23 "Laying" -0.611527862469051
23 "Laying" -0.598834331494177
23 "Laying" -0.587974466512658
23 "Laying" -0.598837966988608
23 "Laying" -0.607927365559494
23 "Laying" -0.618776083132278
23 "Laying" -0.621443908597468
23 "Laying" -0.622127722368354
23 "Laying" -0.625316282688608
23 "Laying" -0.621635755874684
23 "Laying" -0.620130995835443
23 "Laying" -0.581155835050633
23 "Walking" -0.194873392547975
23 "Walking" -0.161860298873418
23 "Walking" -0.155198777197975
23 "Walking" -0.124117946702532
23 "Walking" -0.108013845116329
23 "Walking" -0.108639969947468
23 "Walking" -0.0499952093864557
23 "Walking" -0.0423567099177215
23 "Walking" -0.094082677421519
23 "Walking" -0.104714571698734
23 "Walking" -0.0915142848101266
23 "Walking" -0.12478622235443
23 "Walking" -0.0576838487974684
23 "Walking" 0.0132507118202532
23 "Walking" 0.0513190489878481
23 "Walking" -0.0469378688810127
23 "Walking" 0.00552865192405063
23 "Walking" 0.0294240340240506
23 "Walking" -0.00299790536202532
23 "Walking" -0.0440601306113924
23 "Walking" -0.0370438861665696
23 "Walking" 0.00464910397468354
23 "Walking" -0.0657010845443038
23 "Walking" -0.12466759744443
23 "Walking" -0.140403965073418
23 "Walking" -0.155765884301266
23 "Walking" -0.15849491113038
23 "Walking" -0.153664862405696
23 "Walking" -0.158232238112658
23 "Walking_Downstairs" 0.00302297998227848
23 "Walking_Downstairs" -0.0838131923126582
23 "Walking_Downstairs" 0.0540600103953165
23 "Walking_Downstairs" 0.134059759246835
23 "Walking_Downstairs" 0.0986246341240506
23 "Walking_Downstairs" 0.0123921470848101
23 "Walking_Downstairs" 0.0625074197962025
23 "Walking_Downstairs" 0.0950075766253165
23 "Walking_Downstairs" 0.0122346801189873
23 "Walking_Downstairs" 0.0994258798696202
23 "Walking_Downstairs" 0.0616466026835443
23 "Walking_Downstairs" -0.0880320520410127
23 "Walking_Downstairs" -0.00280471622873418
23 "Walking_Downstairs" -0.000726117602531645
23 "Walking_Downstairs" -0.0990344916189873
23 "Walking_Downstairs" 0.0143901666594937
23 "Walking_Downstairs" 0.0921115003670886
23 "Walking_Downstairs" 0.123523027194937
23 "Walking_Downstairs" 0.16192687156962
23 "Walking_Downstairs" 0.010881735135443
23 "Walking_Downstairs" -0.0528471505316456
23 "Walking_Downstairs" 0.0186972646620253
23 "Walking_Downstairs" 0.0660408736518987
23 "Walking_Downstairs" 0.0145013850873418
23 "Walking_Downstairs" -0.071624075278481
23 "Walking_Downstairs" -0.095271292726962
23 "Walking_Downstairs" -0.0325053235810127
23 "Walking_Upstairs" -0.174844676711392
23 "Walking_Upstairs" -0.220555715834177
23 "Walking_Upstairs" -0.218588541908861
23 "Walking_Upstairs" -0.197864089860759
23 "Walking_Upstairs" -0.170305421151899
23 "Walking_Upstairs" -0.181350869312658
23 "Walking_Upstairs" -0.234856481721519
23 "Walking_Upstairs" -0.213853629696203
23 "Walking_Upstairs" -0.265424219367089
23 "Walking_Upstairs" -0.271764831455696
23 "Walking_Upstairs" -0.234754248941772
23 "Walking_Upstairs" -0.232016640436709
23 "Walking_Upstairs" -0.28749643368443
23 "Walking_Upstairs" -0.23854917263924
23 "Walking_Upstairs" -0.234598878136835
23 "Walking_Upstairs" -0.235490768481013
23 "Walking_Upstairs" -0.156404291220253
23 "Walking_Upstairs" -0.261912284611392
23 "Walking_Upstairs" -0.275263943278481
23 "Walking_Upstairs" -0.311839546113924
23 "Walking_Upstairs" -0.309108367851899
23 "Walking_Upstairs" -0.263250368707595
23 "Walking_Upstairs" -0.254226653949367
23 "Walking_Upstairs" -0.245867894135443
23 "Walking_Upstairs" -0.257477707708861
23 "Walking_Upstairs" -0.284946829688608
25 "Standing" -0.531899250213924
25 "Standing" -0.615566246873418
25 "Standing" -0.613645126426582
25 "Standing" -0.617381060261392
25 "Standing" -0.599659516895696
25 "Standing" -0.6259570796
25 "Standing" -0.620300659096203
25 "Standing" -0.590924628064557
25 "Standing" -0.598114559605063
25 "Standing" -0.614551970443038
25 "Standing" -0.622708643598734
25 "Standing" -0.608402255202532
25 "Standing" -0.606698749824051
25 "Standing" -0.597387446667089
25 "Standing" -0.60486911043038
25 "Standing" -0.61997006874962
25 "Standing" -0.60437675643038
25 "Standing" -0.600223861135443
25 "Standing" -0.609724682112544
25 "Standing" -0.595757673898734
25 "Standing" -0.626994627063291
25 "Standing" -0.615603997320253
25 "Standing" -0.608160031683544
25 "Standing" -0.636290481313418
25 "Standing" -0.635555116958228
25 "Standing" -0.620201637532911
25 "Standing" -0.629874409029114
25 "Standing" -0.624287291475949
25 "Standing" -0.613941261972152
25 "Standing" -0.608050593334177
25 "Standing" -0.600362801272152
25 "Standing" -0.613937188117722
25 "Standing" -0.610323405526582
25 "Standing" -0.612051189996203
25 "Standing" -0.610610438781392
25 "Standing" -0.601063062964557
25 "Standing" -0.59834814601443
25 "Sitting" -0.607165131
25 "Sitting" -0.62075977964557
25 "Sitting" -0.598707864116456
25 "Sitting" -0.589168285759494
25 "Sitting" -0.598724973835443
25 "Sitting" -0.590622766086076
25 "Sitting" -0.604677930791519
25 "Sitting" -0.609229256796962
25 "Sitting" -0.587756454318987
25 "Sitting" -0.602396958001266
25 "Sitting" -0.597132292418987
25 "Sitting" -0.59544538343038
25 "Sitting" -0.599825521565823
25 "Sitting" -0.596936499781013
25 "Sitting" -0.577860772681013
25 "Sitting" -0.591927792139241
25 "Sitting" -0.569019585480633
25 "Sitting" -0.619661921334177
25 "Sitting" -0.605019073574684
25 "Sitting" -0.601331064553165
25 "Sitting" -0.59803982801519
25 "Sitting" -0.599208408468354
25 "Sitting" -0.599207200455696
25 "Sitting" -0.609845495656962
25 "Sitting" -0.613493067750633
25 "Sitting" -0.60060016073038
25 "Sitting" -0.602954445544304
25 "Sitting" -0.607584813210127
25 "Sitting" -0.602801315037975
25 "Sitting" -0.603593176962025
25 "Sitting" -0.593446385779747
25 "Sitting" -0.59415581521519
25 "Sitting" -0.60223898613038
25 "Sitting" -0.583197488108861
25 "Laying" -0.476418136898734
25 "Laying" -0.46126498356962
25 "Laying" -0.507094560316456
25 "Laying" -0.526472099451519
25 "Laying" -0.472625010126582
25 "Laying" -0.470578846683544
25 "Laying" -0.439121277759494
25 "Laying" -0.545498309037975
25 "Laying" -0.586849628075949
25 "Laying" -0.632384982608861
25 "Laying" -0.501657766253165
25 "Laying" -0.47667350721519
25 "Laying" -0.461128751427848
25 "Laying" -0.451415087822785
25 "Laying" -0.548085811556962
25 "Laying" -0.583274796544304
25 "Laying" -0.519488408181646
25 "Laying" -0.532008414455696
25 "Laying" -0.546822989472152
25 "Laying" -0.624498105074684
25 "Laying" -0.608725324393671
25 "Laying" -0.603252324268354
25 "Laying" -0.631690816991139
25 "Laying" -0.634394784311392
25 "Laying" -0.632116696910886
25 "Laying" -0.569732759391139
25 "Laying" -0.574173732136709
25 "Laying" -0.573584487381013
25 "Laying" -0.591497514534177
25 "Laying" -0.591191139107595
25 "Laying" -0.590625134856962
25 "Laying" -0.606404449253165
25 "Laying" -0.604277790427848
25 "Walking" -0.348447002911392
25 "Walking" -0.346771546498734
25 "Walking" -0.356500469824937
25 "Walking" -0.362530814518987
25 "Walking" -0.342795313694937
25 "Walking" -0.359868353572152
25 "Walking" -0.379519692139241
25 "Walking" -0.398357434873418
25 "Walking" -0.412509130310127
25 "Walking" -0.408030723843038
25 "Walking" -0.417162278744304
25 "Walking" -0.391892044050633
25 "Walking" -0.388540795983544
25 "Walking" -0.398143596888608
25 "Walking" -0.38600447235443
25 "Walking" -0.379049870916456
25 "Walking" -0.380785764897468
25 "Walking" -0.383145430963671
25 "Walking" -0.427091093440253
25 "Walking" -0.362684463251899
25 "Walking" -0.352046219372152
25 "Walking" -0.353773551607595
25 "Walking" -0.352798610765823
25 "Walking" -0.369619940006329
25 "Walking" -0.378630398988608
25 "Walking" -0.363979689497468
25 "Walking" -0.362079120312658
25 "Walking" -0.376059521265823
25 "Walking" -0.402949328303797
25 "Walking" -0.393322951948101
25 "Walking" -0.387343117787342
25 "Walking" -0.374198513012658
25 "Walking" -0.347326968050633
25 "Walking" -0.352035444683544
25 "Walking" -0.391877697063038
